2280,RENAULT,Kangoo,1.2 16V 75,40.4,165
2281,RENAULT,Kangoo,1.6 8V,34.9,192
2282,RENAULT,Kangoo,1.6 16V,37.7,177
2283,RENAULT,Kangoo,1.6 16V Auto,35.3,190
2284,RENAULT,Kangoo,1.6 16V 105,35.8,191
2285,RENAULT,Kangoo,1.6 16V 105,33.2,200
2286,RENAULT,Kangoo,1.5 dCi 68,51.4,147
2287,RENAULT,Kangoo,dCi 68 ECO,54.3,138
2288,RENAULT,Kangoo,1.5 dCi 84,53.3,139
2289,RENAULT,Kangoo,dCi 86 ECO,53.3,140
2290,RENAULT,Kangoo,dCi 106,51.4,146
2291,RENAULT,Scénic,1.4 16V with A/C,38.2,176
2292,RENAULT,Scénic,1.4 16V 100,39.2,173
2293,RENAULT,Scénic,1.6 VVT 111 6 speed,37.2,182
2294,RENAULT,Scénic,1.6 VVT 111 Auto,35.3,191
2295,RENAULT,Scénic,2.0 VVT 136,35.3,192
2296,RENAULT,Scénic,2.0 VVT 136 Auto,32.8,205
2297,RENAULT,Scénic,1.5 dCi 86,55.6,135
2298,RENAULT,Scénic,1.5 dCi 106,54.6,137
2299,RENAULT,Scénic,1.9 dCi 130,47.1,159
2300,RENAULT,Scénic,1.9 dCi 130 FAP auto,39.8,188
2301,RENAULT,Scénic,2.0 dCi 150,48.7,154
2302,RENAULT,Scénic,2.0 dCi 150 FAP Auto,40.4,186
2303,RENAULT,Scénic,1.4 tCE,39.8,168
2304,RENAULT,Scénic,1.6 VVT 110,38.2,174
2305,RENAULT,Scénic,2.0 VVT 140 CVT,36.7,183
2306,RENAULT,Scénic,dCi 86,57.6,130
2307,RENAULT,Scénic,dCi 106,54.3,136
2308,RENAULT,Scénic,dCi 130,51.4,145
2309,RENAULT,Grand Scénic,1.6 VVT 111 6-speed,35.8,189
2310,RENAULT,Grand Scénic,2.0 VVT 136,34.4,196
2311,RENAULT,Grand Scénic,2.0 VVT 136 Auto,32.8,205
2312,RENAULT,Grand Scénic,1.5 dCi 106,52.3,143
2313,RENAULT,Grand Scénic,1.9 dCi 130,47.3,160
2314,RENAULT,Grand Scénic,2.0 dCi 150 FAP Auto,39.2,190
2315,RENAULT,Grand Scénic,2.0 dCi 150,48.7,154
2316,RENAULT,Grand Scénic,dCi 130 FAP Auto,39.8,188
2317,RENAULT,Grand Scénic,1.4 tCE,38.7,173
2318,RENAULT,Grand Scénic,1.6 16VVT 110,37.7,177
2319,RENAULT,Grand Scénic,2.0 VVT 140 CVT,36.7,183
2320,RENAULT,Grand Scénic,dCi 106,53.3,138
2321,RENAULT,Grand Scénic,dCi 130,50.4,149
2322,RENAULT,Espace,2.0 16V 140,30.1,223
2323,RENAULT,Espace,2.0 16V Turbo 170,29.7,224
2324,RENAULT,Espace,2.0 16V Turbo 170 Auto,27.4,243
2325,RENAULT,Espace,2.0 dCi 130,38.2,196
2326,RENAULT,Espace,2.0 dCi 150,38.2,196
2327,RENAULT,Espace,2.0 dCi 150 Auto FAP,37.2,200
2328,RENAULT,Espace,2.0 dCI 175 FAP,38.2,197
2329,RENAULT,Espace,2.0 dCi 175 Auto FAP,34.4,217
2330,RENAULT,Grand Espace,2.0T 16V 170,29.7,224
2331,RENAULT,Grand Espace,2.0T 16V 170 Auto,26.4,255
2332,RENAULT,Grand Espace,3.5 V6,23.2,289
2333,RENAULT,Grand Espace,2.0 dCi 150,38.3,196
2334,RENAULT,Grand Espace,2.0 dCi 150 Auto FAP,34.4,217
2335,RENAULT,Grand Espace,2.0 dCI 175 FAP,37.2,200
2336,RENAULT,Grand Espace,2.0 dCi 175 Auto FAP,34.4,217
2337,RENAULT,Grand Espace,3.0 dCi,29.7,250
2338,ROLLS-ROYCE,Phantom,Phantom,18.0,377
2339,ROLLS-ROYCE,Phantom,Phantom EWB,17.9,380
2340,ROLLS-ROYCE,Phantom,Phantom Drophead Coupé,18.0,377
2341,ROLLS-ROYCE,Phantom,Phantom Coupé,18.0,377
2342,SAAB,9-3 Convertible,1.8t (150PS),36.2,186
2343,SAAB,9-3 Convertible,1.8t (150PS),29.1,233
2344,SAAB,9-3 Convertible,1.8t BioPower (175PS),36.2,186
2345,SAAB,9-3 Convertible,1.8t BioPower (175PS),29.1,233
2346,SAAB,9-3 Convertible,2.0t (175PS),36.2,186
2347,SAAB,9-3 Convertible,2.0t (175PS),29.1,232
2348,SAAB,9-3 Convertible,2.0t BioPower (200PS),36.2,186
2349,SAAB,9-3 Convertible,2.0t BioPower (200PS),29.1,232
2350,SAAB,9-3 Convertible,2.0T (210PS),35.3,190
2351,SAAB,9-3 Convertible,2.0T (210PS),28.2,235
2352,SAAB,9-3 Convertible,2.8 V6 (280PS),28.0,242
2353,SAAB,9-3 Convertible,2.8 V6 (280PS),25.7,263
2354,SAAB,9-3 Convertible,1.9TiD (150PS),47.9,157
2355,SAAB,9-3 Convertible,1.9TiD (150PS),40.4,189
2356,SAAB,9-3 Convertible,1.9TTiD (180PS),48.7,154
2357,SAAB,9-3 Convertible,1.9TTiD (180PS),40.9,184
2358,SAAB,9-3 Convertible,2.0T BioPower,29.1,232
2359,SAAB,9-3 Saloon,1.8i (122PS),36.7,183
2360,SAAB,9-3 Saloon,1.8t (150PS),38.2,177
2361,SAAB,9-3 Saloon,1.8t (150PS),33.2,205
2362,SAAB,9-3 Saloon,1.8t BioPower (175PS),38.2,177
2363,SAAB,9-3 Saloon,1.8t BioPower (175PS),33.2,205
2364,SAAB,9-3 Saloon,2.0t (175PS),38.2,177
2365,SAAB,9-3 Saloon,2.0t (175PS),31.4,216
2366,SAAB,9-3 Saloon,2.0t BioPower (200PS),38.2,177
2367,SAAB,9-3 Saloon,2.0t BioPower (200PS),31.4,216
2368,SAAB,9-3 Saloon,2.0T (210PS),36.2,185
2369,SAAB,9-3 Saloon,2.0T (210PS),31.0,218
2370,SAAB,9-3 Saloon,2.0T XWD (210PS),33.2,205
2371,SAAB,9-3 Saloon,2.0T XWD (210PS),28.5,238
2372,SAAB,9-3 Saloon,2.8 V6 XWD (280PS),26.6,254
2373,SAAB,9-3 Saloon,2.8 V6 XWD (280PS),25.0,269
2374,SAAB,9-3 Saloon,1.9TiD (120PS),52.3,147
2375,SAAB,9-3 Saloon,1.9TiD (150PS),54.3,137
2376,SAAB,9-3 Saloon,1.9TiD (150PS),42.8,177
2377,SAAB,9-3 Saloon,1.9TTiD (180PS),53.3,139
2378,SAAB,9-3 Saloon,1.9TTiD (180PS),42.2,177
2379,SAAB,9-3 Saloon,1.9TTiD (180PS) Aero,50.4,149
2380,SAAB,9-3 Saloon,1.9TTiD (180PS) Aero,42.2,177
2381,SAAB,9-3 SportWagon,1.8i (122PS),36.2,185
2382,SAAB,9-3 SportWagon,1.8t (150PS),37.2,181
2383,SAAB,9-3 SportWagon,1.8t (150PS),31.7,214
2384,SAAB,9-3 SportWagon,1.8t BioPower (175PS),37.2,181
2385,SAAB,9-3 SportWagon,1.8t BioPower (175PS),31.7,214
2386,SAAB,9-3 SportWagon,2.0t (175PS),37.2,181
2387,SAAB,9-3 SportWagon,2.0t (175PS),30.4,222
2388,SAAB,9-3 SportWagon,2.0t BioPower (200PS),37.2,181
2389,SAAB,9-3 SportWagon,2.0t BioPower (200PS),30.4,222
2390,SAAB,9-3 SportWagon,2.0T (210PS),35.8,188
2391,SAAB,9-3 SportWagon,2.0T (210PS),29.7,226
2392,SAAB,9-3 SportWagon,2.0T XWD (210PS),32.8,207
2393,SAAB,9-3 SportWagon,2.0T XWD (210PS),28.0,242
2394,SAAB,9-3 SportWagon,2.8 V6 XWD (280PS),25.7,263
2395,SAAB,9-3 SportWagon,2.8 V6 XWD (280PS),24.1,279
2396,SAAB,9-3 SportWagon,1.9TiD (120PS),51.4,149
2397,SAAB,9-3 SportWagon,1.9TiD (150PS),51.4,144
2398,SAAB,9-3 SportWagon,1.9TiD (150PS),42.2,179
2399,SAAB,9-3 SportWagon,1.9TTiD (180PS),51.4,144
2400,SAAB,9-3 SportWagon,1.9TTiD (180PS),40.9,182
2401,SAAB,9-3 SportWagon,1.9TTiD (180PS) Aero,48.7,154
2402,SAAB,9-3 SportWagon,1.9TTiD (180PS) Aero,40.9,182
2403,SAAB,9-5 Saloon,2.0t (150PS),32.8,204
2404,SAAB,9-5 Saloon,2.0t (150PS),27.4,244
2405,SAAB,9-5 Saloon,2.0t BioPower (180PS),32.8,204
2406,SAAB,9-5 Saloon,2.0t BioPower (180PS),27.4,244
2407,SAAB,9-5 Saloon,2.3T (260PS),31.7,213
2408,SAAB,9-5 Saloon,2.3T (260PS),27.7,244
2409,SAAB,9-5 Saloon,1.9TiD (150PS),44.1,174
2410,SAAB,9-5 Saloon,1.9TiD (150PS),38.2,199
2411,SAAB,9-5 Estate,2.0t (150PS),31.4,214
2412,SAAB,9-5 Estate,2.0t (150PS),26.6,251
2413,SAAB,9-5 Estate,2.0t BioPower (180PS),31.4,214
2414,SAAB,9-5 Estate,2.0t BioPower (180PS),26.6,251
2415,SAAB,9-5 Estate,2.3T (260PS),31.7,214
2416,SAAB,9-5 Estate,2.3T (260PS),27.7,244
2417,SAAB,9-5 Estate,1.9TiD (150PS),41.5,184
2418,SAAB,9-5 Estate,1.9TiD (150PS),37.2,204
2419,SAAB,9-3 Convertible,1.8t (150PS),36.2,186
2420,SAAB,9-3 Convertible,1.8t (150PS),29.1,233
2421,SAAB,9-3 Convertible,1.8t BioPower (175PS),36.2,186
2422,SAAB,9-3 Convertible,1.8t BioPower (175PS),29.1,233
2423,SAAB,9-3 Convertible,2.0T (210PS),35.3,190
2424,SAAB,9-3 Convertible,2.0T (210PS),28.2,235
2425,SAAB,9-3 Convertible,1.9TiD (150PS),47.9,157
2426,SAAB,9-3 Convertible,1.9TiD (150PS),40.4,189
2427,SAAB,9-3 Convertible,1.9TTiD (180PS),48.7,154
2428,SAAB,9-3 Convertible,1.9TTiD (180PS),42.8,175
2429,SAAB,9-3 Saloon,1.8t (150PS),38.2,177
2430,SAAB,9-3 Saloon,1.8t (150PS),33.2,205
2431,SAAB,9-3 Saloon,1.8t BioPower (175PS),38.2,177
2432,SAAB,9-3 Saloon,1.8t BioPower (175PS),33.2,205
2433,SAAB,9-3 Saloon,2.0T (210PS),36.2,185
2434,SAAB,9-3 Saloon,2.0T (210PS),31.0,218
2435,SAAB,9-3 Saloon,2.0T XWD (210PS),35.8,189
2436,SAAB,9-3 Saloon,2.0T XWD (210PS),28.5,238
2437,SAAB,9-3 Saloon,1.9TiD (120PS),53.3,139
2438,SAAB,9-3 Saloon,1.9TiD (150PS),54.3,137
2439,SAAB,9-3 Saloon,1.9TiD (150PS),42.8,177
2440,SAAB,9-3 Saloon,1.9TTiD (180PS),53.3,139
2441,SAAB,9-3 Saloon,1.9TTiD (180PS),44.1,168
2442,SAAB,9-3 Saloon,1.9TTiD (180PS) Aero,50.4,149
2443,SAAB,9-3 Saloon,1.9TTiD (180PS) Aero,44.1,168
2444,SAAB,9-3 SportWagon,1.8t (150PS),37.2,181
2445,SAAB,9-3 SportWagon,1.8t (150PS),31.7,214
2446,SAAB,9-3 SportWagon,1.8t BioPower (175PS),37.2,181
2447,SAAB,9-3 SportWagon,1.8t BioPower (175PS),31.7,214
2448,SAAB,9-3 SportWagon,2.0T (210PS),35.8,188
2449,SAAB,9-3 SportWagon,2.0T (210PS),29.7,226
2450,SAAB,9-3 SportWagon,2.0T XWD (210PS),34.9,194
2451,SAAB,9-3 SportWagon,2.0T XWD (210PS),28.0,242
2452,SAAB,9-3 SportWagon,1.9TiD (120PS),51.4,144
2453,SAAB,9-3 SportWagon,1.9TiD (150PS),51.4,144
2454,SAAB,9-3 SportWagon,1.9TiD (150PS),42.2,179
2455,SAAB,9-3 SportWagon,1.9TTiD (180PS),51.4,144
2456,SAAB,9-3 SportWagon,1.9TTiD (180PS),42.8,173
2457,SAAB,9-3 SportWagon,1.9TTiD (180PS) Aero,48.7,154
2458,SAAB,9-3 SportWagon,1.9TTiD (180PS) Aero,42.8,173
2459,SAAB,9-5 Estate,2.0t (150PS),31.4,214
2460,SAAB,9-5 Estate,2.0t (150PS),26.6,251
2461,SAAB,9-5 Estate,2.0t BioPower (180PS),31.4,214
2462,SAAB,9-5 Estate,2.0t BioPower (180PS),26.6,251
2463,SAAB,9-5 Estate,2.3T (260PS),31.7,214
2464,SAAB,9-5 Estate,2.3T (260PS),27.7,244
2465,SAAB,9-5 Estate,1.9TiD (150PS),41.5,184
2466,SAAB,9-5 Estate,1.9TiD (150PS),37.2,204
2467,SEAT,Ibiza 5 door,1.2 12v (70 PS),47.9,139
2468,SEAT,Ibiza 5 door,1.4 16v (85 PS),45.6,149
2469,SEAT,Ibiza 5 door,1.6 16v (105 PS),42.8,157
2470,SEAT,Ibiza 5 door,1.6 16V 105PS 7speed DSG,45.6,148
2471,SEAT,Ibiza 5 door,1.4 TDI (80PS),65.7,114
2472,SEAT,Ibiza 5 door,1.4 TDI 80PS Ecomotive,76.3,98
2473,SEAT,Ibiza 5 door,1.9 TDI 105PS,60.1,124
2474,SEAT,Ibiza Coupé,1.2 12v (70 PS),47.9,139
2475,SEAT,Ibiza Coupé,1.4 16v (85 PS),45.6,149
2476,SEAT,Ibiza Coupé,1.6 16v (105 PS),42.8,157
2477,SEAT,Ibiza Coupé,1.6 16V 105PS 7speed DSG,45.6,148
2478,SEAT,Ibiza Coupé,1.4 TDI 80PS,65.7,114
2479,SEAT,Ibiza Coupé,1.4 TDI (80PS) Ecomotive,76.3,98
2480,SEAT,Ibiza Coupé,1.9 TDI 105PS,60.1,124
2481,SEAT,Leon,1.4 TSI 125PS,44.8,150
2482,SEAT,Leon,1.6 (102 PS),37.2,180
2483,SEAT,Leon,2.0 TFSI (200 PS),35.8,190
2484,SEAT,Leon,2.0 TFSI (200 PS) DSG,35.8,190
2485,SEAT,Leon,2.0 TFSI (240 PS),34.0,199
2486,SEAT,Leon,1.9 TDI (105 PS),56.5,135
2487,SEAT,Leon,1.9 TDI 105PS with DPF Ecomotive,62.8,119
2488,SEAT,Leon,2.0 TDI (140 PS),50.4,147
2489,SEAT,Leon,2.0 TDI (140 PS) DSG,48.7,157
2490,SEAT,Leon,2.0 TDI 170PS with DPF,47.1,159
2491,SEAT,Altea,1.6 (102 PS),36.7,185
2492,SEAT,Altea,2.0 TFSI (200 PS),35.3,191
2493,SEAT,Altea,2.0 TFSI (200 PS) DSG,34.9,194
2494,SEAT,Altea,1.9 TDI (105 PS),52.3,145
2495,SEAT,Altea,1.9 TDI 105 PS DSG with DPF,47.1,159
2496,SEAT,Altea,2.0 TDI (140 PS),48.7,157
2497,SEAT,Altea,2.0 TDI (140 PS) DSG,47.1,160
2498,SEAT,Altea,2.0 TDI (170 PS) with DPF,45.6,167
2499,SEAT,Altea XL,1.6 (102 PS),36.2,187
2500,SEAT,Altea XL,2.0 TDI (140 PS) DSG,47.1,160
2501,SEAT,Altea XL,2.0 TDI (170 PS) with DPF,44.8,168
2502,SEAT,Altea XL,1.9 TDI (105 PS),52.3,146
2503,SEAT,Altea XL,1.8 TFSI (160 PS),36.7,183
2504,SEAT,Altea XL,2.0 TDI (140 PS),47.9,157
2505,SEAT,Altea XL,1.9 TDI 105PS DSG with DPF,47.1,159
2506,SEAT,Altea XL,2.0 TSI 200PS,34.9,194
2507,SEAT,Altea XL,2.0 FSI 150PS Tiptronic,31.7,214
2508,SEAT,Altea Freetrack,2.0 TSI 200PS 4x4,30.1,223
2509,SEAT,Altea Freetrack,2.0 TDI 170PS with DPF,41.5,179
2510,SEAT,Toledo,1.6 (102 PS),36.7,185
2511,SEAT,Toledo,1.9 TDI (105 PS),52.3,146
2512,SEAT,Toledo,2.0 TDI (140 PS),47.9,157
2513,SEAT,Toledo,2.0 TDI (140 PS) DSG,47.1,160
2514,SEAT,Alhambra,2.0 (115 PS) ,30.1,223
2515,SEAT,Alhambra,1.9 TDI (115 PS) Tiptronic,38.2,196
2516,SEAT,Alhambra,2.0 TDI (140 PS),42.8,175
2517,SEAT,Alhambra,2.0 TDI 140PS Ecomotive with DPF,47.1,159
2518,SKODA,Fabia Hatchback,1.4 TDI PD 70bhp,58.9,127
2519,SKODA,Fabia Hatchback,1.4 TDI PD 80bhp,61.4,120
2520,SKODA,New Fabia,1.2 HTP 6v 60PS,47.9,140
2521,SKODA,New Fabia,1.2 HTP 12v 70PS,47.9,140
2522,SKODA,New Fabia,1.4 16v 85PS,43.5,154
2523,SKODA,New Fabia,1.6 16v 105PS,40.9,165
2524,SKODA,New Fabia,1.6 16v 105PS Tiptronic,37.7,180
2525,SKODA,New Fabia,1.4 TDI PD 70PS,58.9,127
2526,SKODA,New Fabia,1.4 TDI PD 80PS,61.4,120
2527,SKODA,New Fabia,1.4 TDI 80PS GreenLine with DPF,68.9,109
2528,SKODA,New Fabia,1.9 TDI PD 105PS,57.6,129
2529,SKODA,New Fabia Estate,1.2 12V HTP 70PS,47.9,140
2530,SKODA,New Fabia Estate,1.4 16V 85PS,43.5,154
2531,SKODA,New Fabia Estate,1.6 16V 105PS,40.9,165
2532,SKODA,New Fabia Estate,1.6 16V 105PS Tiptronic,37.7,180
2533,SKODA,New Fabia Estate,1.4 TDI PD 70PS,58.9,127
2534,SKODA,New Fabia Estate,1.4 TDI PD 80PS,61.4,120
2535,SKODA,New Fabia Estate,1.4 TDI PD 80PS GreenLine with DPF,68.9,109
2536,SKODA,New Fabia Estate,1.9 TDI PD 105PS,57.6,129
2537,SKODA,New Fabia Estate,1.9 TDI PD 105PS with DPF,55.4,135
2538,SKODA,Octavia Hatchback,1.4 16V 80bhp,40.4,167
2539,SKODA,Octavia Hatchback,1.6 FSI 115bhp,42.8,158
2540,SKODA,Octavia Hatchback,1.6 FSI 115bhp Tiptronic,37.2,181
2541,SKODA,Octavia Hatchback,1.8 TFSI 160bhp,38.2,176
2542,SKODA,Octavia Hatchback,2.0 FSI 150bhp,37.2,181
2543,SKODA,Octavia Hatchback,2.0 FSI 150bhp Tiptronic,34.0,198
2544,SKODA,Octavia Hatchback,vRS 2.0T FSI 200bhp,35.8,188
2545,SKODA,Octavia Hatchback,1.9 TDI PD 105bhp,57.6,130
2546,SKODA,Octavia Hatchback,1.9 TDI PD 105bhp with DPF,55.4,135
2547,SKODA,Octavia Hatchback,1.9 TDI 105bhp with DSG,47.9,156
2548,SKODA,Octavia Hatchback,1.9 TDI PD 105bhp DSG with DPF,46.3,161
2549,SKODA,Octavia Hatchback,2.0 TDI PD 140bhp,51.4,145
2550,SKODA,Octavia Hatchback,2.0 TDI PD 140bhp with DPF,49.6,150
2551,SKODA,Octavia Hatchback,2.0 TDI PD 140bhp DSG,47.1,158
2552,SKODA,Octavia Hatchback,2.0 TDI PD 140bhp DSG with DPF,47.9,156
2553,SKODA,Octavia Hatchback,vRS 2.0 TDI PD 170bhp with DPF,49.6,151
2554,SKODA,Octavia Hatchback,vRS 2.0 CR TDI 170bhp DSG with DPF,47.1,159
2555,SKODA,Octavia Hatchback,vRS 2.0 CR TDI 170bhp with DPF,49.6,150
2556,SKODA,Octavia Estate,1.6 FSI 115bhp,42.8,158
2557,SKODA,Octavia Estate,1.6 FSI 115bhp Tiptronic,37.2,181
2558,SKODA,Octavia Estate,1.8 TFSI 160bhp,38.2,176
2559,SKODA,Octavia Estate,2.0 FSI 150bhp,36.2,186
2560,SKODA,Octavia Estate,2.0 FSI 150bhp Tiptronic,34.0,198
2561,SKODA,Octavia Estate,4x4 2.0 FSI 150bhp,32.8,205
2562,SKODA,Octavia Estate,vRS 2.0T FSI 200bhp,35.8,188
2563,SKODA,Octavia Estate,1.9 TDI PD 105bhp with DPF,53.3,140
2564,SKODA,Octavia Estate,1.9 TDI PD 105bhp DSG,47.9,156
2565,SKODA,Octavia Estate,1.9 TDI PD 105bhp DSG with DPF,46.3,161
2566,SKODA,Octavia Estate,4x4 1.9 TDI PD 105bhp,47.1,159
2567,SKODA,Octavia Estate,4x4 1.9 TDI PD 105bhp with DPF,47.1,158
2568,SKODA,Octavia Estate,2.0 TDI PD 140bhp,51.4,145
2569,SKODA,Octavia Estate,2.0 TDI PD 140bhp with DPF,49.6,150
2570,SKODA,Octavia Estate,2.0 TDI PD 140bhp DSG,47.1,158
2571,SKODA,Octavia Estate,2.0 TDI PD 140bhp DSG with DPF,47.9,156
2572,SKODA,Octavia Estate,4x4 2.0 TDI PD 140bhp with DPF,44.8,166
2573,SKODA,Octavia Estate,vRS 2.0 TDI PD 170bhp with DPF,47.9,156
2574,SKODA,Octavia Estate,1.9 TDI 105bhp,55.4,135
2575,SKODA,Octavia Estate,vRS 2.0 CR TDI 170PS DSG with DPF,47.1,159
2576,SKODA,Octavia Estate,vRS 2.0 CR TDI 170PS with DPF,47.9,155
2577,SKODA,Octavia Scout 4x4,2.0 FSI 150PS,32.5,207
2578,SKODA,Octavia Scout 4x4,2.0 TDI 140PS with DPF,44.1,173
2579,SKODA,New Octavia Hatchback,1.4 16V 80PS,40.4,167
2580,SKODA,New Octavia Hatchback,1.4 TSI 122PS,44.8,148
2581,SKODA,New Octavia Hatchback,1.4 TSI 122PS 7speed DSG,44.8,147
2582,SKODA,New Octavia Hatchback,1.6 MPI 102PS,38.2,176
2583,SKODA,New Octavia Hatchback,1.8 TSI 160PS,40.4,163
2584,SKODA,New Octavia Hatchback,1.8 TSI 160PS 7speed DSG,42.8,155
2585,SKODA,New Octavia Hatchback,2.0 FSI 200PS vRS,37.7,175
2586,SKODA,New Octavia Hatchback,2.0 FSI 200PS vRS Limited  Edition,37.7,175
2587,SKODA,New Octavia Hatchback,2.0 FSI 200PS DSG vRS,36.7,180
2588,SKODA,New Octavia Hatchback,1.9 TDI 105PS,55.4,135
2589,SKODA,New Octavia Hatchback,1.9 TDI 105PS with DSG,46.3,159
2590,SKODA,New Octavia Hatchback,2.0 TDI 140PS,51.4,145
2591,SKODA,New Octavia Hatchback,2.0 TDI 140PS DSG,47.1,158
2592,SKODA,New Octavia Hatchback,2.0 CR TDI 170PS with DPF vRS,49.6,150
2593,SKODA,New Octavia Hatchback,2.0 CR TDI 170PS with DPF vRS Limited Edition,49.6,150
2594,SKODA,New Octavia Hatchback,2.0 CR TDI 170PS DSG with DPF vRS,47.1,159
2595,SKODA,New Octavia Estate,1.4 TSI 122PS,44.8,148
2596,SKODA,New Octavia Estate,1.4 TSI 122PS 7speed DSG,44.8,147
2597,SKODA,New Octavia Estate,1.6 MPI 102PS,38.2,176
2598,SKODA,New Octavia Estate,1.8 TSI 160PS,40.4,163
2599,SKODA,New Octavia Estate,1.8 TSI 160PS 7speed DSG,42.8,155
2600,SKODA,New Octavia Estate,1.8 TSI 160PS 4x4,36.7,180
2601,SKODA,New Octavia Estate,1.8 FSI 160PS 4x4 Scout,36.2,182
2602,SKODA,New Octavia Estate,2.0 FSI 200PS vRS,37.7,175
2603,SKODA,New Octavia Estate,2.0 FSI 200PS DSG vRS,36.7,180
2604,SKODA,New Octavia Estate,1.9 TDI 105PS,54.3,137
2605,SKODA,New Octavia Estate,1.9 TDI 105PS 4x4,47.1,158
2606,SKODA,New Octavia Estate,1.9 TDI 105PS DSG,46.3,159
2607,SKODA,New Octavia Estate,2.0 TDI 140PS,51.4,145
2608,SKODA,New Octavia Estate,2.0 TDI 140PS DSG,47.1,158
2609,SKODA,New Octavia Estate,2.0 TDI 140PS 4x4 with DPF,44.8,165
2610,SKODA,New Octavia Estate,2.0 TDI 140PS DPF 4x4 Scout,44.1,173
2611,SKODA,New Octavia Estate,2.0 CR TDI 170PS DPF vRS,47.9,155
2612,SKODA,New Octavia Estate,2.0 CR TDI 170PS DPF vRS Limited Edition,47.9,155
2613,SKODA,New Octavia Estate,2.0 CR TDI 170PS DSG with DPF vRS,47.1,159
2614,SKODA,Superb,1.8T 150bhp,34.0,199
2615,SKODA,Superb,1.8 150bhp Tiptronic,29.7,228
2616,SKODA,Superb,2.0 115bhp,33.2,204
2617,SKODA,Superb,2.8 V6 193bhp,29.4,230
2618,SKODA,Superb,2.8 V6 193bhp Tiptronic,26.9,253
2619,SKODA,Superb,1.9 TDI PD 105bhp,48.7,153
2620,SKODA,Superb,1.9 TDI PD 115bhp,48.7,153
2621,SKODA,Superb,2.0 TDI PD 140bhp with DPF,44.1,169
2622,SKODA,Superb,2.5 V6 TDI 160bhp Tiptronic,36.2,206
2623,SKODA,New Superb,1.4 TFSI 125PS,41.5,157
2624,SKODA,New Superb,1.8 TFSI 160PS,37.2,179
2625,SKODA,New Superb,1.8 TFSI 160PS 7speed DSG,39.8,168
2626,SKODA,New Superb,3.6 V6 260PS 4x4 6speed DSG,28.0,235
2627,SKODA,New Superb,1.9 TDI 105PS,49.6,150
2628,SKODA,New Superb,2.0 TDI 140PS with DPF,47.9,155
2629,SKODA,New Superb,2.0 TDI 140PS 6speed DSG,41.5,177
2630,SKODA,New Superb,2.0 CR TDI 170PS with DPF ,48.7,153
2631,SKODA,New Superb,2.0 CR TDI 170PS 6speed DSG with DPF,46.3,159
2632,SKODA,New Superb,2.0 CR TDI 170PS 4x4 with DPF,44.1,168
2633,SKODA,New Superb,1.8 TSI 160PS 4x4,34.9,189
2634,SKODA,New Superb,1.9 TDI 105PS GreenLine with DPF,55.4,136
2635,SKODA,Roomster,1.2 12V 70bhp,42.2,155
2636,SKODA,Roomster,1.4 16V 85bhp,41.5,162
2637,SKODA,Roomster,1.6 16V 105bhp,40.4,165
2638,SKODA,Roomster,1.6 16V 105bhp Tiptronic,36.7,180
2639,SKODA,Roomster,1.4 TDI PD 70bhp,53.3,139
2640,SKODA,Roomster,1.4 TDI PD 80bhp,55.4,135
2641,SKODA,Roomster,1.4 TDI PD 80bhp with DPF,54.3,137
2642,SKODA,Roomster,1.9 TDI PD 105bhp,53.3,139
2643,SKODA,Roomster,1.9 TDI PD 105bhp with DPF,51.4,145
2644,SKODA,Roomster  Scout,1.4 16V 85PS,41.5,162
2645,SKODA,Roomster  Scout,1.6 16V 105PS,40.4,165
2646,SKODA,Roomster  Scout,1.6 16V 105PS Tiptronic,36.7,180
2647,SKODA,Roomster  Scout,1.4 TDI 80PS,55.4,135
2648,SKODA,Roomster  Scout,1.9 TDI 105PS,53.3,139
2649,SMART,fortwo cabrio,52 kW mhd 175/195 Tyres at rear,64.2,105
2650,SMART,fortwo cabrio,52 kW 175/195 tyres at rear,57.6,116
2651,SMART,fortwo cabrio,62 kW 175/195 Tyres at rear,57.6,116
2652,SMART,fortwo cabrio,62 kW 225 Tyres at rear,55.4,122
2653,SMART,fortwo cabrio,72 kW Brabus,54.3,124
2654,SMART,fortwo cabrio,fortwo cabrio cdi no DPF 33 kW,85.6,88
2655,SMART,fortwo coupé,45 kW 175/195 Tyres at rear,60.1,112
2656,SMART,fortwo coupé,52 kW mhd 175/195 Tyres at rear,65.7,103
2657,SMART,fortwo coupé,52 kW 175/195 Tyres at rear,60.1,112
2658,SMART,fortwo coupé,62 kW 175/195 Tyres at rear,57.6,116
2659,SMART,fortwo coupé,62 kW 225 Tyres at rear,55.4,122
2660,SMART,fortwo coupé,72 kW Brabus 225 Tyres at rear,54.3,124
2661,SMART,fortwo coupé,fortwo coupé cdi no DPF 33kW,85.6,88
2662,SMART,fortwo cabrio,52kW 175/195 Tyres on 15 Wheels at rear,57.6,116
2663,SMART,fortwo cabrio,62kW 175/195 Tyres on 15 Wheels at rear,57.6,116
2664,SMART,fortwo cabrio,225 Tyres on 17 Wheels at rear,55.4,122
2665,SMART,fortwo cabrio,Brabus 225 Tyres on 17 Wheels at rear,54.3,124
2666,SMART,fortwo cabrio,mhd softip 175/195 Tyres on 15 Wheels at rear,64.2,105
2667,SMART,fortwo cabrio,mhd softouch 175/195 Tyres on 15 Wheels at rear,62.8,106
